"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell1064","SeuratProject",3083,452,"Cell1064","Batch2","Group4",3499.44873013074,"3","3"
"Cell1065","SeuratProject",3425,452,"Cell1065","Batch2","Group4",3816.88304592011,"3","3"
"Cell1066","SeuratProject",3746,524,"Cell1066","Batch2","Group2",4475.04333764191,"0","0"
"Cell1067","SeuratProject",2157,386,"Cell1067","Batch2","Group1",2707.60673517888,"1","1"
"Cell1068","SeuratProject",1924,353,"Cell1068","Batch2","Group1",2403.83116934483,"0","0"
"Cell1069","SeuratProject",2553,409,"Cell1069","Batch2","Group1",3245.90808594204,"1","1"
"Cell1070","SeuratProject",1823,331,"Cell1070","Batch2","Group1",2217.87609860845,"1","1"
"Cell1071","SeuratProject",5936,733,"Cell1071","Batch2","Group1",6646.09393317668,"1","1"
"Cell1072","SeuratProject",2815,463,"Cell1072","Batch2","Group1",3596.95683066955,"3","3"
"Cell1073","SeuratProject",2309,390,"Cell1073","Batch2","Group4",2825.91173934988,"3","3"
"Cell1074","SeuratProject",2867,482,"Cell1074","Batch2","Group3",3505.24476024109,"2","2"
"Cell1075","SeuratProject",1196,278,"Cell1075","Batch2","Group2",1604.4518886611,"3","3"
"Cell1076","SeuratProject",3319,500,"Cell1076","Batch2","Group3",4072.31648354447,"2","2"
"Cell1077","SeuratProject",1543,314,"Cell1077","Batch2","Group4",1928.61180588777,"3","3"
"Cell1078","SeuratProject",1807,352,"Cell1078","Batch2","Group2",2272.78999169398,"0","0"
"Cell1079","SeuratProject",2392,403,"Cell1079","Batch2","Group4",2911.05917031865,"0","0"
"Cell1080","SeuratProject",3249,518,"Cell1080","Batch2","Group2",3873.80863719473,"0","0"
"Cell1081","SeuratProject",5454,669,"Cell1081","Batch2","Group2",6272.64933844483,"3","3"
"Cell1082","SeuratProject",4989,612,"Cell1082","Batch2","Group4",5664.21217225974,"3","3"
"Cell1083","SeuratProject",2487,420,"Cell1083","Batch2","Group2",2865.16499673947,"0","0"
"Cell1084","SeuratProject",3153,474,"Cell1084","Batch2","Group3",3746.50741732369,"0","0"
"Cell1085","SeuratProject",13711,1272,"Cell1085","Batch2","Group2",14971.0889836839,"0","0"
"Cell1086","SeuratProject",2679,429,"Cell1086","Batch2","Group3",3053.4911302121,"2","2"
"Cell1087","SeuratProject",2452,413,"Cell1087","Batch2","Group3",2848.83478834387,"2","2"
"Cell1088","SeuratProject",4759,615,"Cell1088","Batch2","Group3",5574.15506022431,"2","2"
"Cell1089","SeuratProject",6082,680,"Cell1089","Batch2","Group4",6806.35347645588,"0","0"
"Cell1090","SeuratProject",4436,575,"Cell1090","Batch2","Group1",5095.08316844116,"1","1"
"Cell1091","SeuratProject",4229,580,"Cell1091","Batch2","Group2",4984.81630078726,"0","0"
"Cell1092","SeuratProject",1822,351,"Cell1092","Batch2","Group3",2258.25322988266,"2","2"
"Cell1093","SeuratProject",2207,366,"Cell1093","Batch2","Group3",2750.80645933223,"2","2"
"Cell1094","SeuratProject",6371,746,"Cell1094","Batch2","Group3",7645.59608348206,"1","1"
"Cell1095","SeuratProject",3680,524,"Cell1095","Batch2","Group3",4468.25271743077,"2","2"
"Cell1096","SeuratProject",1703,316,"Cell1096","Batch2","Group1",2003.97984202614,"1","1"
"Cell1097","SeuratProject",2673,430,"Cell1097","Batch2","Group1",3214.65456847757,"1","1"
"Cell1098","SeuratProject",4229,595,"Cell1098","Batch2","Group2",4856.36256718986,"0","0"
"Cell1099","SeuratProject",2551,427,"Cell1099","Batch2","Group2",3283.70118277167,"0","0"
"Cell1100","SeuratProject",1872,345,"Cell1100","Batch2","Group4",2435.7045983212,"3","3"
"Cell1101","SeuratProject",5923,668,"Cell1101","Batch2","Group1",6588.64575314897,"0","0"
"Cell1102","SeuratProject",3140,485,"Cell1102","Batch2","Group3",3627.13639016102,"2","2"
"Cell1103","SeuratProject",1895,368,"Cell1103","Batch2","Group2",2373.24636354711,"0","0"
"Cell1104","SeuratProject",4373,540,"Cell1104","Batch2","Group1",4957.80432246584,"1","1"
"Cell1105","SeuratProject",4225,552,"Cell1105","Batch2","Group4",4955.74455198472,"3","3"
"Cell1106","SeuratProject",1386,287,"Cell1106","Batch2","Group1",1827.10560353497,"0","0"
"Cell1107","SeuratProject",2301,377,"Cell1107","Batch2","Group1",2777.12518421651,"1","1"
"Cell1108","SeuratProject",1698,315,"Cell1108","Batch2","Group4",2158.94657299596,"3","3"
"Cell1109","SeuratProject",1447,313,"Cell1109","Batch2","Group2",1773.05151551427,"0","0"
"Cell1110","SeuratProject",6286,680,"Cell1110","Batch2","Group1",6818.04955094779,"1","1"
"Cell1111","SeuratProject",1781,350,"Cell1111","Batch2","Group2",2004.71744809542,"0","0"
"Cell1112","SeuratProject",3646,485,"Cell1112","Batch2","Group1",3951.79641535315,"1","1"
"Cell1113","SeuratProject",3166,509,"Cell1113","Batch2","Group2",3937.63007451605,"0","0"
"Cell1114","SeuratProject",2259,420,"Cell1114","Batch2","Group3",2882.13558710074,"2","2"
"Cell1115","SeuratProject",3150,475,"Cell1115","Batch2","Group3",3572.17191769844,"2","2"
"Cell1116","SeuratProject",2399,412,"Cell1116","Batch2","Group3",3073.56894460801,"2","2"
"Cell1117","SeuratProject",2830,473,"Cell1117","Batch2","Group2",3552.97308848716,"0","0"
"Cell1118","SeuratProject",2235,384,"Cell1118","Batch2","Group4",2721.09109038555,"3","3"
"Cell1119","SeuratProject",6171,727,"Cell1119","Batch2","Group1",6835.97891092239,"1","1"
"Cell1120","SeuratProject",6044,739,"Cell1120","Batch2","Group2",6835.23223591349,"0","0"
"Cell1121","SeuratProject",2456,402,"Cell1121","Batch2","Group4",2944.37440244283,"3","3"
"Cell1122","SeuratProject",2216,379,"Cell1122","Batch2","Group4",2737.46931173373,"3","3"
"Cell1123","SeuratProject",2978,470,"Cell1123","Batch2","Group3",3409.52424538426,"0","0"
"Cell1124","SeuratProject",3534,493,"Cell1124","Batch2","Group4",4112.59815898546,"3","3"
"Cell1125","SeuratProject",2747,446,"Cell1125","Batch2","Group1",3405.21581884965,"1","1"
"Cell1126","SeuratProject",1706,332,"Cell1126","Batch2","Group3",2014.68514115219,"1","1"
"Cell1127","SeuratProject",4601,589,"Cell1127","Batch2","Group1",5159.62905607619,"0","0"
"Cell1128","SeuratProject",3682,499,"Cell1128","Batch2","Group4",4142.17861134424,"0","0"
"Cell1129","SeuratProject",1478,300,"Cell1129","Batch2","Group3",1826.5706390914,"2","2"
"Cell1130","SeuratProject",5837,710,"Cell1130","Batch2","Group2",6643.79749334263,"0","0"
"Cell1131","SeuratProject",4227,578,"Cell1131","Batch2","Group2",4734.54906667318,"0","0"
"Cell1132","SeuratProject",2859,458,"Cell1132","Batch2","Group3",3361.67706062785,"2","2"
"Cell1133","SeuratProject",3101,498,"Cell1133","Batch2","Group2",3717.27316396147,"0","0"
"Cell1134","SeuratProject",3175,468,"Cell1134","Batch2","Group1",3782.05177923416,"1","1"
"Cell1135","SeuratProject",2495,413,"Cell1135","Batch2","Group3",2925.1189892235,"2","2"
"Cell1136","SeuratProject",1403,302,"Cell1136","Batch2","Group2",1659.89001610037,"0","0"
"Cell1137","SeuratProject",2383,401,"Cell1137","Batch2","Group1",2990.48953638234,"1","1"
"Cell1138","SeuratProject",3302,499,"Cell1138","Batch2","Group2",3904.7230013442,"0","0"
"Cell1139","SeuratProject",1166,286,"Cell1139","Batch2","Group3",1419.55130220306,"2","2"
"Cell1140","SeuratProject",2719,475,"Cell1140","Batch2","Group3",3203.31113161803,"2","2"
"Cell1141","SeuratProject",7723,839,"Cell1141","Batch2","Group2",8627.60713184798,"0","0"
"Cell1142","SeuratProject",2273,407,"Cell1142","Batch2","Group2",2825.59404414199,"0","0"
"Cell1143","SeuratProject",3570,487,"Cell1143","Batch2","Group4",4138.36999988478,"3","3"
"Cell1144","SeuratProject",2150,378,"Cell1144","Batch2","Group3",2527.55531814481,"2","2"
"Cell1145","SeuratProject",3248,476,"Cell1145","Batch2","Group2",3793.966751336,"1","1"
"Cell1146","SeuratProject",3030,464,"Cell1146","Batch2","Group2",3501.66232672674,"0","0"
"Cell1147","SeuratProject",4073,553,"Cell1147","Batch2","Group4",4820.71221192417,"3","3"
"Cell1148","SeuratProject",4464,610,"Cell1148","Batch2","Group4",5357.77376963991,"3","3"
"Cell1149","SeuratProject",2643,416,"Cell1149","Batch2","Group3",2914.14261906097,"0","0"
"Cell1150","SeuratProject",5335,639,"Cell1150","Batch2","Group4",6427.41467685586,"3","3"
"Cell1151","SeuratProject",1738,309,"Cell1151","Batch2","Group4",2037.13612815242,"3","3"
"Cell1152","SeuratProject",2259,404,"Cell1152","Batch2","Group3",2593.4872499059,"2","2"
"Cell1153","SeuratProject",5896,711,"Cell1153","Batch2","Group2",6662.58451651901,"0","0"
"Cell1154","SeuratProject",3278,479,"Cell1154","Batch2","Group1",3678.01542039631,"1","1"
"Cell1155","SeuratProject",3298,488,"Cell1155","Batch2","Group1",3912.4602114381,"1","1"
"Cell1156","SeuratProject",3540,505,"Cell1156","Batch2","Group4",4205.46739051815,"3","3"
"Cell1157","SeuratProject",1617,320,"Cell1157","Batch2","Group1",2039.79255272909,"0","0"
"Cell1158","SeuratProject",2727,457,"Cell1158","Batch2","Group2",3261.19157944906,"0","0"
"Cell1159","SeuratProject",2895,460,"Cell1159","Batch2","Group2",3222.5465128453,"0","0"
"Cell1160","SeuratProject",2788,430,"Cell1160","Batch2","Group1",3157.65326258966,"1","1"
"Cell1161","SeuratProject",4666,615,"Cell1161","Batch2","Group2",5281.3399801942,"1","1"
"Cell1162","SeuratProject",1143,271,"Cell1162","Batch2","Group3",1426.21516210515,"2","2"
"Cell1163","SeuratProject",7599,846,"Cell1163","Batch2","Group3",8370.5756292572,"2","2"
"Cell1164","SeuratProject",1793,327,"Cell1164","Batch2","Group4",2130.92499165859,"3","3"
"Cell1165","SeuratProject",1863,317,"Cell1165","Batch2","Group4",2177.71565975295,"2","2"
"Cell1166","SeuratProject",3011,482,"Cell1166","Batch2","Group2",3717.88319437596,"0","0"
"Cell1167","SeuratProject",2496,414,"Cell1167","Batch2","Group1",2942.35059208942,"1","1"
"Cell1168","SeuratProject",1659,326,"Cell1168","Batch2","Group4",1912.58905542513,"0","0"
"Cell1169","SeuratProject",2413,419,"Cell1169","Batch2","Group2",2984.34076975101,"0","0"
"Cell1170","SeuratProject",3385,506,"Cell1170","Batch2","Group4",3913.79617574089,"0","0"
"Cell1171","SeuratProject",2579,438,"Cell1171","Batch2","Group3",3142.53031409398,"2","2"
"Cell1172","SeuratProject",4475,558,"Cell1172","Batch2","Group3",4999.29255062313,"2","2"
"Cell1173","SeuratProject",2733,437,"Cell1173","Batch2","Group1",3263.5514262423,"1","1"
"Cell1174","SeuratProject",1936,329,"Cell1174","Batch2","Group4",2257.10289720456,"3","3"
"Cell1175","SeuratProject",1631,315,"Cell1175","Batch2","Group1",2012.22299393119,"1","1"
"Cell1176","SeuratProject",2723,435,"Cell1176","Batch2","Group4",3127.96215434852,"3","3"
"Cell1177","SeuratProject",2984,473,"Cell1177","Batch2","Group2",3377.14687209375,"0","0"
"Cell1178","SeuratProject",2960,451,"Cell1178","Batch2","Group2",3396.50368986893,"0","0"
"Cell1179","SeuratProject",4124,601,"Cell1179","Batch2","Group2",4857.00180494358,"1","1"
"Cell1180","SeuratProject",714,205,"Cell1180","Batch2","Group2",997.178120986743,"0","0"
"Cell1181","SeuratProject",4074,521,"Cell1181","Batch2","Group1",4687.10895108546,"1","1"
"Cell1182","SeuratProject",2655,423,"Cell1182","Batch2","Group3",3354.11805265209,"2","2"
"Cell1183","SeuratProject",2305,382,"Cell1183","Batch2","Group4",2886.87912042383,"3","3"
"Cell1184","SeuratProject",2751,437,"Cell1184","Batch2","Group2",3292.42652813444,"0","0"
"Cell1185","SeuratProject",2950,457,"Cell1185","Batch2","Group2",3558.68453516562,"0","0"
"Cell1186","SeuratProject",4746,606,"Cell1186","Batch2","Group3",5349.90708009726,"2","2"
"Cell1187","SeuratProject",2671,427,"Cell1187","Batch2","Group2",3150.55485478456,"0","0"
"Cell1188","SeuratProject",1893,328,"Cell1188","Batch2","Group1",2257.63515362736,"1","1"
"Cell1189","SeuratProject",1836,362,"Cell1189","Batch2","Group3",2287.45049835709,"2","2"
"Cell1190","SeuratProject",2976,465,"Cell1190","Batch2","Group1",3657.45724786769,"1","1"
"Cell1191","SeuratProject",2232,347,"Cell1191","Batch2","Group1",2712.54959512177,"1","1"
"Cell1192","SeuratProject",4351,587,"Cell1192","Batch2","Group4",5253.92106029692,"0","0"
"Cell1193","SeuratProject",3949,550,"Cell1193","Batch2","Group2",4674.09557684131,"0","0"
"Cell1194","SeuratProject",2274,372,"Cell1194","Batch2","Group4",2759.77947221456,"3","3"
"Cell1195","SeuratProject",3412,490,"Cell1195","Batch2","Group4",3991.55979896933,"3","3"
"Cell1196","SeuratProject",4525,564,"Cell1196","Batch2","Group4",5154.46672431934,"2","2"
"Cell1197","SeuratProject",6573,719,"Cell1197","Batch2","Group4",6865.65925978694,"0","0"
"Cell1198","SeuratProject",2921,462,"Cell1198","Batch2","Group3",3471.21326005904,"2","2"
"Cell1199","SeuratProject",3311,481,"Cell1199","Batch2","Group4",3762.08842889005,"0","0"
"Cell1200","SeuratProject",4599,576,"Cell1200","Batch2","Group4",5040.54475463567,"0","0"
"Cell1201","SeuratProject",4364,550,"Cell1201","Batch2","Group4",4776.89253392383,"3","3"
"Cell1202","SeuratProject",3307,468,"Cell1202","Batch2","Group3",3705.59785410144,"2","2"
"Cell1203","SeuratProject",1568,310,"Cell1203","Batch2","Group3",1962.55191262346,"2","2"
"Cell1204","SeuratProject",4512,616,"Cell1204","Batch2","Group2",5098.20368685708,"0","0"
"Cell1205","SeuratProject",2904,459,"Cell1205","Batch2","Group2",3437.90400658484,"0","0"
"Cell1206","SeuratProject",3001,435,"Cell1206","Batch2","Group1",3501.64370015455,"1","1"
"Cell1207","SeuratProject",2942,467,"Cell1207","Batch2","Group2",3613.94507749425,"0","0"
"Cell1208","SeuratProject",6145,701,"Cell1208","Batch2","Group4",7327.79315220644,"3","3"
"Cell1209","SeuratProject",2173,393,"Cell1209","Batch2","Group3",2760.49337877508,"2","2"
"Cell1210","SeuratProject",3127,508,"Cell1210","Batch2","Group2",3699.31302659712,"0","0"
"Cell1211","SeuratProject",4042,557,"Cell1211","Batch2","Group3",4839.94894132308,"2","2"
"Cell1212","SeuratProject",3477,499,"Cell1212","Batch2","Group1",4297.50329413198,"1","1"
"Cell1213","SeuratProject",2361,385,"Cell1213","Batch2","Group4",2712.55443764517,"0","0"
"Cell1214","SeuratProject",2878,441,"Cell1214","Batch2","Group3",3403.57050988741,"2","2"
"Cell1215","SeuratProject",2922,439,"Cell1215","Batch2","Group1",3341.99399389995,"1","1"
"Cell1216","SeuratProject",3261,468,"Cell1216","Batch2","Group3",3731.9313096353,"2","2"
"Cell1217","SeuratProject",1530,288,"Cell1217","Batch2","Group2",1673.01836427741,"0","0"
"Cell1218","SeuratProject",2010,355,"Cell1218","Batch2","Group4",2461.31052440512,"3","3"
"Cell1219","SeuratProject",2504,407,"Cell1219","Batch2","Group1",3107.93937597117,"0","0"
"Cell1220","SeuratProject",3781,500,"Cell1220","Batch2","Group1",4400.70748979884,"1","1"
"Cell1221","SeuratProject",3117,491,"Cell1221","Batch2","Group3",3720.09895239118,"2","2"
"Cell1222","SeuratProject",1860,390,"Cell1222","Batch2","Group3",2423.47059759497,"2","2"
"Cell1223","SeuratProject",1806,350,"Cell1223","Batch2","Group3",2066.4036207766,"0","0"
"Cell1224","SeuratProject",4406,594,"Cell1224","Batch2","Group3",5413.09950658989,"2","2"
"Cell1225","SeuratProject",4556,564,"Cell1225","Batch2","Group1",5185.41069545828,"1","1"
"Cell1226","SeuratProject",3518,524,"Cell1226","Batch2","Group3",4033.37388892291,"0","0"
"Cell1227","SeuratProject",6363,726,"Cell1227","Batch2","Group4",7675.91752715773,"3","3"
"Cell1228","SeuratProject",4496,595,"Cell1228","Batch2","Group2",4960.36943067509,"0","0"
"Cell1229","SeuratProject",2443,386,"Cell1229","Batch2","Group4",2955.13819287972,"3","3"
"Cell1230","SeuratProject",5136,662,"Cell1230","Batch2","Group2",6285.74961869854,"0","0"
"Cell1231","SeuratProject",2754,438,"Cell1231","Batch2","Group3",3104.21774718076,"0","0"
"Cell1232","SeuratProject",2835,479,"Cell1232","Batch2","Group4",3275.4124110529,"3","3"
"Cell1233","SeuratProject",2830,454,"Cell1233","Batch2","Group1",3538.80615096624,"0","0"
"Cell1234","SeuratProject",2089,372,"Cell1234","Batch2","Group2",2630.36441077795,"0","0"
"Cell1235","SeuratProject",3082,501,"Cell1235","Batch2","Group4",3903.41511602962,"3","3"
"Cell1236","SeuratProject",4567,571,"Cell1236","Batch2","Group4",5352.81262267993,"3","3"
"Cell1237","SeuratProject",3794,537,"Cell1237","Batch2","Group4",4591.35308223705,"3","3"
"Cell1238","SeuratProject",3874,500,"Cell1238","Batch2","Group2",4542.99769851483,"0","0"
"Cell1239","SeuratProject",2273,369,"Cell1239","Batch2","Group1",2710.56473714748,"1","1"
"Cell1240","SeuratProject",2629,460,"Cell1240","Batch2","Group2",3122.97257802375,"3","3"
"Cell1241","SeuratProject",3542,520,"Cell1241","Batch2","Group4",4293.58503213302,"3","3"
"Cell1242","SeuratProject",3376,488,"Cell1242","Batch2","Group4",3915.44443192508,"0","0"
"Cell1243","SeuratProject",6766,756,"Cell1243","Batch2","Group1",7512.55016623239,"1","1"
"Cell1244","SeuratProject",1952,363,"Cell1244","Batch2","Group3",2439.70177214836,"3","3"
"Cell1245","SeuratProject",3125,492,"Cell1245","Batch2","Group2",3664.21450250508,"0","0"
"Cell1246","SeuratProject",3617,526,"Cell1246","Batch2","Group1",4256.97931770963,"0","0"
"Cell1247","SeuratProject",4579,589,"Cell1247","Batch2","Group3",5341.8076763772,"2","2"
"Cell1248","SeuratProject",1984,369,"Cell1248","Batch2","Group3",2188.78568092433,"2","2"
"Cell1249","SeuratProject",3257,476,"Cell1249","Batch2","Group4",3952.78511869089,"3","3"
"Cell1250","SeuratProject",1479,314,"Cell1250","Batch2","Group2",2002.74167237042,"1","1"
"Cell1251","SeuratProject",3556,498,"Cell1251","Batch2","Group4",4179.123156631,"3","3"
"Cell1252","SeuratProject",1488,334,"Cell1252","Batch2","Group2",1991.88462350955,"0","0"
"Cell1253","SeuratProject",4966,670,"Cell1253","Batch2","Group2",5810.262443394,"2","2"
"Cell1254","SeuratProject",2074,374,"Cell1254","Batch2","Group3",2573.69931930541,"2","2"
"Cell1255","SeuratProject",2212,376,"Cell1255","Batch2","Group1",2729.78049244854,"1","1"
"Cell1256","SeuratProject",6711,729,"Cell1256","Batch2","Group4",7661.02124971657,"0","0"
"Cell1257","SeuratProject",2350,396,"Cell1257","Batch2","Group4",2770.73713688623,"3","3"
"Cell1258","SeuratProject",2818,435,"Cell1258","Batch2","Group4",3384.60065788543,"2","2"
"Cell1259","SeuratProject",4166,608,"Cell1259","Batch2","Group3",5142.3919929753,"2","2"
"Cell1260","SeuratProject",1615,301,"Cell1260","Batch2","Group1",2038.43658677954,"1","1"
"Cell1261","SeuratProject",7467,813,"Cell1261","Batch2","Group4",8486.85840849456,"1","1"
"Cell1262","SeuratProject",3633,532,"Cell1262","Batch2","Group3",4204.64812102839,"2","2"
"Cell1263","SeuratProject",2274,403,"Cell1263","Batch2","Group1",2841.72879524177,"1","1"
"Cell1264","SeuratProject",4559,553,"Cell1264","Batch2","Group1",5047.20046341886,"1","1"
"Cell1265","SeuratProject",5122,641,"Cell1265","Batch2","Group4",6130.57625486721,"3","3"
"Cell1266","SeuratProject",2259,365,"Cell1266","Batch2","Group4",2702.71145501421,"3","3"
"Cell1267","SeuratProject",2271,390,"Cell1267","Batch2","Group3",2652.22692132684,"2","2"
"Cell1268","SeuratProject",1289,273,"Cell1268","Batch2","Group3",1596.61438314303,"2","2"
"Cell1269","SeuratProject",1583,321,"Cell1269","Batch2","Group4",1957.3057894617,"3","3"
"Cell1270","SeuratProject",3572,495,"Cell1270","Batch2","Group4",4186.89004907619,"0","0"
"Cell1271","SeuratProject",4570,615,"Cell1271","Batch2","Group3",5424.46517294522,"1","1"
"Cell1272","SeuratProject",1384,282,"Cell1272","Batch2","Group3",1767.16106255584,"2","2"
"Cell1273","SeuratProject",3841,528,"Cell1273","Batch2","Group3",4258.00048709415,"2","2"
"Cell1274","SeuratProject",2030,346,"Cell1274","Batch2","Group4",2340.47661348413,"3","3"
"Cell1275","SeuratProject",1970,364,"Cell1275","Batch2","Group3",2356.14141103546,"2","2"
"Cell1276","SeuratProject",2350,373,"Cell1276","Batch2","Group4",2776.13387485442,"3","3"
"Cell1277","SeuratProject",2491,425,"Cell1277","Batch2","Group2",2983.57931669138,"0","0"
"Cell1278","SeuratProject",2843,452,"Cell1278","Batch2","Group2",3257.2921570304,"0","0"
"Cell1279","SeuratProject",3851,572,"Cell1279","Batch2","Group3",4821.82588725345,"2","2"
"Cell1280","SeuratProject",1541,307,"Cell1280","Batch2","Group3",1905.6992956739,"2","2"
"Cell1281","SeuratProject",2388,428,"Cell1281","Batch2","Group3",2791.00259787817,"2","2"
"Cell1282","SeuratProject",3557,522,"Cell1282","Batch2","Group4",4101.46477858045,"3","3"
"Cell1283","SeuratProject",4520,578,"Cell1283","Batch2","Group4",5237.5615827684,"3","3"
